,raceId,year,round,circuitId,name_x,date,time_x,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time,driverId,stop,lap,time_y,duration,milliseconds_x,driverRef,code,forename,surname,dob,nationality,resultId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds_y,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,circuitRef,name_y,location,country,lat,lng,alt,url,circuit_type,circuit_type_num
57,926,2015,1,1,Australian Grand Prix,2015-03-15,05:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,20,1,24,16:43:16,22.694,22694,vettel,VET,Sebastian,Vettel,1987-07-03,German,22540,6,5,4,3,3,3,15.0,58,+34.523,5548590,52,4,1:31.457,208.740,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
58,948,2016,1,1,Australian Grand Prix,2016-03-20,05:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,20,1,13,16:27:17,21.339,21339,vettel,VET,Sebastian,Vettel,1987-07-03,German,22919,6,5,3,3,3,3,15.0,57,+9.643,6505208,23,2,1:29.951,212.235,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
59,948,2016,1,1,Australian Grand Prix,2016-03-20,05:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,20,2,18,16:36:56,18:09.312,1089312,vettel,VET,Sebastian,Vettel,1987-07-03,German,22919,6,5,3,3,3,3,15.0,57,+9.643,6505208,23,2,1:29.951,212.235,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
60,948,2016,1,1,Australian Grand Prix,2016-03-20,05:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,20,3,35,17:21:50,24.548,24548,vettel,VET,Sebastian,Vettel,1987-07-03,German,22919,6,5,3,3,3,3,15.0,57,+9.643,6505208,23,2,1:29.951,212.235,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
61,969,2017,1,1,Australian Grand Prix,2017-03-26,05:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,20,1,23,16:40:32,21.988,21988,vettel,VET,Sebastian,Vettel,1987-07-03,German,23379,6,5,2,1,1,1,25.0,57,1:24:11.672,5051672,53,3,1:26.638,220.351,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
62,989,2018,1,1,Australian Grand Prix,2018-03-25,05:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,20,1,26,16:52:19,21.787,21787,vettel,VET,Sebastian,Vettel,1987-07-03,German,23782,6,5,3,1,1,1,25.0,58,1:29:33.283,5373283,53,4,1:26.469,220.782,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
63,1010,2019,1,1,Australian Grand Prix,2019-03-17,05:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,20,1,14,16:34:28,21.995,21995,vettel,VET,Sebastian,Vettel,1987-07-03,German,24206,6,5,3,4,4,4,12.0,58,+57.109,5184434,16,8,1:27.954,217.054,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
64,841,2011,1,1,Australian Grand Prix,2011-03-27,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,814,1,14,17:26:03,24.863,24863,resta,DIR,Paul,di Resta,1986-04-16,British,20788,10,15,14,10,10,10,1.0,57,\N,\N,40,14,1:31.941,207.641,11,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
65,841,2011,1,1,Australian Grand Prix,2011-03-27,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,814,2,36,18:00:48,24.332,24332,resta,DIR,Paul,di Resta,1986-04-16,British,20788,10,15,14,10,10,10,1.0,57,\N,\N,40,14,1:31.941,207.641,11,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
66,860,2012,1,1,Australian Grand Prix,2012-03-18,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,814,1,13,17:24:21,24.933,24933,resta,DIR,Paul,di Resta,1986-04-16,British,21241,10,11,15,10,10,10,1.0,58,+39.737,5689302,57,9,1:30.605,210.703,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
67,860,2012,1,1,Australian Grand Prix,2012-03-18,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,814,2,33,17:55:58,24.579,24579,resta,DIR,Paul,di Resta,1986-04-16,British,21241,10,11,15,10,10,10,1.0,58,+39.737,5689302,57,9,1:30.605,210.703,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
68,880,2013,1,1,Australian Grand Prix,2013-03-17,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,814,1,8,17:16:13,23.010,23010,resta,DIR,Paul,di Resta,1986-04-16,British,21719,10,14,9,8,8,8,4.0,58,+1:08.449,5471674,56,15,1:30.894,210.033,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
69,880,2013,1,1,Australian Grand Prix,2013-03-17,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,814,2,33,17:55:48,23.051,23051,resta,DIR,Paul,di Resta,1986-04-16,British,21719,10,14,9,8,8,8,4.0,58,+1:08.449,5471674,56,15,1:30.894,210.033,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
70,841,2011,1,1,Australian Grand Prix,2011-03-27,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,816,1,14,17:26:50,25.259,25259,ambrosio,DAM,Jérôme,d'Ambrosio,1985-12-27,Belgian,20792,166,25,22,14,14,14,0.0,54,\N,\N,44,19,1:34.523,201.969,14,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
71,841,2011,1,1,Australian Grand Prix,2011-03-27,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,816,2,38,18:06:53,26.446,26446,ambrosio,DAM,Jérôme,d'Ambrosio,1985-12-27,Belgian,20792,166,25,22,14,14,14,0.0,54,\N,\N,44,19,1:34.523,201.969,14,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
72,841,2011,1,1,Australian Grand Prix,2011-03-27,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,67,1,15,17:27:34,25.342,25342,buemi,BUE,Sébastien,Buemi,1988-10-31,Swiss,20786,5,18,10,8,8,8,4.0,57,\N,\N,44,11,1:30.836,210.167,11,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
73,841,2011,1,1,Australian Grand Prix,2011-03-27,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,67,2,29,17:49:47,23.100,23100,buemi,BUE,Sébastien,Buemi,1988-10-31,Swiss,20786,5,18,10,8,8,8,4.0,57,\N,\N,44,11,1:30.836,210.167,11,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
74,841,2011,1,1,Australian Grand Prix,2011-03-27,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2,1,15,17:27:41,22.994,22994,heidfeld,HEI,Nick,Heidfeld,1977-05-10,German,20790,4,9,18,12,12,12,0.0,57,\N,\N,43,15,1:32.377,206.661,11,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
75,841,2011,1,1,Australian Grand Prix,2011-03-27,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2,2,30,17:51:32,25.098,25098,heidfeld,HEI,Nick,Heidfeld,1977-05-10,German,20790,4,9,18,12,12,12,0.0,57,\N,\N,43,15,1:32.377,206.661,11,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
76,841,2011,1,1,Australian Grand Prix,2011-03-27,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,1,16,17:28:24,23.227,23227,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,20780,1,3,2,2,2,2,18.0,58,+22.297,5392556,41,8,1:30.314,211.382,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
77,841,2011,1,1,Australian Grand Prix,2011-03-27,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,2,36,17:59:29,23.199,23199,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,20780,1,3,2,2,2,2,18.0,58,+22.297,5392556,41,8,1:30.314,211.382,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
78,860,2012,1,1,Australian Grand Prix,2012-03-18,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,1,17,17:30:12,22.862,22862,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,21234,1,4,1,3,3,3,15.0,58,+4.075,5653640,57,4,1:29.538,213.214,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
79,860,2012,1,1,Australian Grand Prix,2012-03-18,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,2,36,17:59:54,23.464,23464,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,21234,1,4,1,3,3,3,15.0,58,+4.075,5653640,57,4,1:29.538,213.214,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
80,880,2013,1,1,Australian Grand Prix,2013-03-17,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,1,13,17:23:56,22.155,22155,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,21716,131,10,3,5,5,5,10.0,58,+45.561,5448786,45,5,1:29.759,212.689,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
81,880,2013,1,1,Australian Grand Prix,2013-03-17,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,2,31,17:52:21,22.015,22015,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,21716,131,10,3,5,5,5,10.0,58,+45.561,5448786,45,5,1:29.759,212.689,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
82,880,2013,1,1,Australian Grand Prix,2013-03-17,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,3,42,18:09:35,21.778,21778,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,21716,131,10,3,5,5,5,10.0,58,+45.561,5448786,45,5,1:29.759,212.689,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
83,926,2015,1,1,Australian Grand Prix,2015-03-15,05:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,1,25,16:44:32,22.295,22295,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,22538,131,44,1,1,1,1,25.0,58,1:31:54.067,5514067,50,1,1:30.945,209.915,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
84,948,2016,1,1,Australian Grand Prix,2016-03-20,05:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,1,16,16:32:16,21.940,21940,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,22918,131,44,1,2,2,2,18.0,57,+8.060,6503625,48,4,1:30.646,210.608,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
85,948,2016,1,1,Australian Grand Prix,2016-03-20,05:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,2,18,16:37:09,18:10.087,1090087,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,22918,131,44,1,2,2,2,18.0,57,+8.060,6503625,48,4,1:30.646,210.608,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
86,969,2017,1,1,Australian Grand Prix,2017-03-26,05:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,1,17,16:31:40,21.709,21709,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,23380,131,44,1,2,2,2,18.0,57,+9.975,5061647,44,6,1:27.033,219.351,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
87,989,2018,1,1,Australian Grand Prix,2018-03-25,05:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,1,19,16:41:30,21.821,21821,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,23783,131,44,1,2,2,2,18.0,58,+5.036,5378319,50,3,1:26.444,220.845,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
88,1010,2019,1,1,Australian Grand Prix,2019-03-17,05:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,1,15,16:35:52,21.515,21515,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,24204,131,44,1,2,2,2,18.0,58,+20.886,5148211,57,2,1:26.057,221.839,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
89,1076,2022,3,1,Australian Grand Prix,2022-04-10,05:00:00,2022-04-08,03:00:00,2022-04-08,06:00:00,2022-04-09,03:00:00,2022-04-09,06:00:00,\N,\N,1,1,22,15:37:22,17.877,17877,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,25449,131,44,5,4,4,4,12.0,58,+28.543,5295091,51,7,1:21.886,232.039,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
90,1100,2023,3,1,Australian Grand Prix,2023-04-02,05:00:00,2023-03-31,01:30:00,2023-03-31,05:00:00,2023-04-01,01:30:00,2023-04-01,05:00:00,\N,\N,1,1,8,15:17:43,15:25.181,925181,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,25887,131,44,3,2,2,2,18.0,58,+0.179,9158550,49,5,1:20.613,235.703,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
91,1100,2023,3,1,Australian Grand Prix,2023-04-02,05:00:00,2023-03-31,01:30:00,2023-03-31,05:00:00,2023-04-01,01:30:00,2023-04-01,05:00:00,\N,\N,1,2,55,16:41:40,14:31.670,871670,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,25887,131,44,3,2,2,2,18.0,58,+0.179,9158550,49,5,1:20.613,235.703,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
92,1100,2023,3,1,Australian Grand Prix,2023-04-02,05:00:00,2023-03-31,01:30:00,2023-03-31,05:00:00,2023-04-01,01:30:00,2023-04-01,05:00:00,\N,\N,1,3,57,17:02:11,30:59.435,1859435,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,25887,131,44,3,2,2,2,18.0,58,+0.179,9158550,49,5,1:20.613,235.703,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
94,841,2011,1,1,Australian Grand Prix,2011-03-27,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,808,1,16,17:28:39,24.535,24535,petrov,PET,Vitaly,Petrov,1984-09-08,Russian,20781,4,10,6,3,3,3,15.0,58,+30.560,5400819,55,7,1:30.064,211.969,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
95,841,2011,1,1,Australian Grand Prix,2011-03-27,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,808,2,36,17:59:47,25.683,25683,petrov,PET,Vitaly,Petrov,1984-09-08,Russian,20781,4,10,6,3,3,3,15.0,58,+30.560,5400819,55,7,1:30.064,211.969,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
96,860,2012,1,1,Australian Grand Prix,2012-03-18,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,808,1,18,17:32:32,24.579,24579,petrov,PET,Vitaly,Petrov,1984-09-08,Russian,21250,207,21,19,\N,R,19,0.0,34,\N,\N,27,16,1:33.214,204.806,38,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
97,841,2011,1,1,Australian Grand Prix,2011-03-27,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,1,16,17:29:00,23.716,23716,rosberg,ROS,Nico,Rosberg,1985-06-27,German,20795,131,8,7,\N,R,17,0.0,22,\N,\N,21,17,1:33.503,204.173,4,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
98,860,2012,1,1,Australian Grand Prix,2012-03-18,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,1,12,17:22:31,23.203,23203,rosberg,ROS,Nico,Rosberg,1985-06-27,German,21243,131,8,7,12,12,12,0.0,58,+57.642,5707207,53,14,1:30.931,209.948,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
99,860,2012,1,1,Australian Grand Prix,2012-03-18,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,2,31,17:52:34,23.017,23017,rosberg,ROS,Nico,Rosberg,1985-06-27,German,21243,131,8,7,12,12,12,0.0,58,+57.642,5707207,53,14,1:30.931,209.948,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
100,880,2013,1,1,Australian Grand Prix,2013-03-17,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,1,14,17:25:35,22.274,22274,rosberg,ROS,Nico,Rosberg,1985-06-27,German,21731,131,9,6,\N,R,20,0.0,26,\N,\N,18,18,1:32.259,206.926,10,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
101,900,2014,1,1,Australian Grand Prix,2014-03-16,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,1,12,17:27:27,24.331,24331,rosberg,ROS,Nico,Rosberg,1985-06-27,German,22130,131,6,3,1,1,1,25.0,57,1:32:58.710,5578710,19,1,1:32.478,206.436,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
102,900,2014,1,1,Australian Grand Prix,2014-03-16,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,2,38,18:10:59,23.673,23673,rosberg,ROS,Nico,Rosberg,1985-06-27,German,22130,131,6,3,1,1,1,25.0,57,1:32:58.710,5578710,19,1,1:32.478,206.436,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
103,926,2015,1,1,Australian Grand Prix,2015-03-15,05:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,1,26,16:46:11,22.105,22105,rosberg,ROS,Nico,Rosberg,1985-06-27,German,22539,131,6,2,2,2,2,18.0,58,+1.360,5515427,47,2,1:31.092,209.577,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
104,948,2016,1,1,Australian Grand Prix,2016-03-20,05:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,1,12,16:25:48,21.531,21531,rosberg,ROS,Nico,Rosberg,1985-06-27,German,22917,131,6,2,1,1,1,25.0,57,1:48:15.565,6495565,21,3,1:30.557,210.815,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
105,948,2016,1,1,Australian Grand Prix,2016-03-20,05:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,2,18,16:36:58,18:09.303,1089303,rosberg,ROS,Nico,Rosberg,1985-06-27,German,22917,131,6,2,1,1,1,25.0,57,1:48:15.565,6495565,21,3,1:30.557,210.815,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
106,841,2011,1,1,Australian Grand Prix,2011-03-27,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,155,1,16,17:29:06,24.064,24064,kobayashi,KOB,Kamui,Kobayashi,1986-09-13,Japanese,20799,15,16,9,\N,D,21,0.0,58,\N,\N,51,9,1:30.384,211.218,2,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
107,841,2011,1,1,Australian Grand Prix,2011-03-27,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,155,2,32,17:54:21,24.192,24192,kobayashi,KOB,Kamui,Kobayashi,1986-09-13,Japanese,20799,15,16,9,\N,D,21,0.0,58,\N,\N,51,9,1:30.384,211.218,2,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
108,860,2012,1,1,Australian Grand Prix,2012-03-18,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,155,1,13,17:24:20,25.346,25346,kobayashi,KOB,Kamui,Kobayashi,1986-09-13,Japanese,21237,15,14,13,6,6,6,8.0,58,+36.766,5686331,55,10,1:30.620,210.668,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
109,860,2012,1,1,Australian Grand Prix,2012-03-18,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,155,2,36,18:00:33,24.162,24162,kobayashi,KOB,Kamui,Kobayashi,1986-09-13,Japanese,21237,15,14,13,6,6,6,8.0,58,+36.766,5686331,55,10,1:30.620,210.668,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
110,841,2011,1,1,Australian Grand Prix,2011-03-27,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16,1,16,17:29:08,25.978,25978,sutil,SUT,Adrian,Sutil,1983-01-11,German,20787,10,14,16,9,9,9,2.0,57,\N,\N,55,13,1:31.526,208.583,11,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
111,841,2011,1,1,Australian Grand Prix,2011-03-27,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16,2,37,18:02:15,23.871,23871,sutil,SUT,Adrian,Sutil,1983-01-11,German,20787,10,14,16,9,9,9,2.0,57,\N,\N,55,13,1:31.526,208.583,11,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
112,880,2013,1,1,Australian Grand Prix,2013-03-17,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16,1,21,17:36:31,22.693,22693,sutil,SUT,Adrian,Sutil,1983-01-11,German,21718,10,15,12,7,7,7,6.0,58,+1:05.068,5468293,49,13,1:30.710,210.459,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
113,880,2013,1,1,Australian Grand Prix,2013-03-17,06:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16,2,46,18:15:28,22.749,22749,sutil,SUT,Adrian,Sutil,1983-01-11,German,21718,10,15,12,7,7,7,6.0,58,+1:05.068,5468293,49,13,1:30.710,210.459,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,street circuit,2
