,raceId,year,round,circuitId,name,date,time_x,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time,driverId,stop,lap,time_y,duration,milliseconds_x,driverRef,code,forename,surname,dob,nationality,resultId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds_y,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,stop_total
287,1124,2024,4,22,Japanese Grand Prix,2024-04-07,05:00:00,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,\N,\N,858,3,34,15:29:04,24.220,24220,sargeant,SAR,Logan,Sargeant,2000-12-31,American,26361,3,2,19,17,17,17,0.0,52,\N,\N,43,8,1:34.900,220.286,11,4
288,1124,2024,4,22,Japanese Grand Prix,2024-04-07,05:00:00,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,\N,\N,858,4,41,15:41:24,23.287,23287,sargeant,SAR,Logan,Sargeant,2000-12-31,American,26361,3,2,19,17,17,17,0.0,52,\N,\N,43,8,1:34.900,220.286,11,4
289,1125,2024,5,17,Chinese Grand Prix,2024-04-21,07:00:00,2024-04-19,03:30:00,2024-04-19,07:30:00,\N,\N,2024-04-20,07:00:00,2024-04-20,03:00:00,858,1,12,15:24:34,23.229,23229,sargeant,SAR,Logan,Sargeant,2000-12-31,American,26381,3,2,20,17,17,17,0.0,56,+1:35.110,6147664,14,17,1:41.000,194.293,1,2
290,1125,2024,5,17,Chinese Grand Prix,2024-04-21,07:00:00,2024-04-19,03:30:00,2024-04-19,07:30:00,\N,\N,2024-04-20,07:00:00,2024-04-20,03:00:00,858,2,24,15:47:14,22.684,22684,sargeant,SAR,Logan,Sargeant,2000-12-31,American,26381,3,2,20,17,17,17,0.0,56,+1:35.110,6147664,14,17,1:41.000,194.293,1,2
291,1126,2024,6,79,Miami Grand Prix,2024-05-05,20:00:00,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,2024-05-04,16:00:00,858,1,11,16:20:52,22.611,22611,sargeant,SAR,Logan,Sargeant,2000-12-31,American,26404,3,2,17,\N,R,20,0.0,27,\N,\N,15,20,1:33.452,208.483,4,1
292,1127,2024,7,21,Emilia Romagna Grand Prix,2024-05-19,13:00:00,2024-05-17,11:30:00,2024-05-17,15:00:00,2024-05-18,10:30:00,2024-05-18,14:00:00,\N,\N,858,1,31,15:46:28,31.085,31085,sargeant,SAR,Logan,Sargeant,2000-12-31,American,26421,3,2,19,17,17,17,0.0,62,\N,\N,55,14,1:21.229,217.562,11,1
293,1128,2024,8,6,Monaco Grand Prix,2024-05-26,13:00:00,2024-05-24,11:30:00,2024-05-24,15:00:00,2024-05-25,10:30:00,2024-05-25,14:00:00,\N,\N,858,1,1,15:05:16,39:51.600,2391600,sargeant,SAR,Logan,Sargeant,2000-12-31,American,26439,3,2,15,15,15,15,0.0,76,\N,\N,\N,0,\N,\N,12,57
294,1128,2024,8,6,Monaco Grand Prix,2024-05-26,13:00:00,2024-05-24,11:30:00,2024-05-24,15:00:00,2024-05-25,10:30:00,2024-05-25,14:00:00,\N,\N,858,57,2,17:01:43,24.384,24384,sargeant,SAR,Logan,Sargeant,2000-12-31,American,26439,3,2,15,15,15,15,0.0,76,\N,\N,\N,0,\N,\N,12,57
295,1121,2024,1,3,Bahrain Grand Prix,2024-03-02,15:00:00,2024-02-29,11:30:00,2024-02-29,15:00:00,2024-03-01,12:30:00,2024-03-01,16:00:00,\N,\N,857,1,12,18:23:24,25.450,25450,piastri,PIA,Oscar,Piastri,2001-04-06,Australian,26293,1,81,8,8,8,8,4.0,57,+56.082,5560824,1,11,1:34.983,205.123,1,2
296,1121,2024,1,3,Bahrain Grand Prix,2024-03-02,15:00:00,2024-02-29,11:30:00,2024-02-29,15:00:00,2024-03-01,12:30:00,2024-03-01,16:00:00,\N,\N,857,2,34,18:59:20,24.852,24852,piastri,PIA,Oscar,Piastri,2001-04-06,Australian,26293,1,81,8,8,8,8,4.0,57,+56.082,5560824,1,11,1:34.983,205.123,1,2
297,1122,2024,2,77,Saudi Arabian Grand Prix,2024-03-09,17:00:00,2024-03-07,13:30:00,2024-03-07,17:00:00,2024-03-08,13:30:00,2024-03-08,17:00:00,\N,\N,857,1,7,20:15:36,21.427,21427,piastri,PIA,Oscar,Piastri,2001-04-06,Australian,26309,1,81,5,4,4,4,12.0,50,+32.007,4875280,1,10,1:32.310,240.779,1,1
298,1123,2024,3,1,Australian Grand Prix,2024-03-24,04:00:00,2024-03-22,01:30:00,2024-03-22,05:00:00,2024-03-23,01:30:00,2024-03-23,05:00:00,\N,\N,857,1,9,15:15:43,17.573,17573,piastri,PIA,Oscar,Piastri,2001-04-06,Australian,26329,1,81,5,4,4,4,12.0,58,+35.770,4862613,1,4,1:20.199,236.920,1,2
299,1123,2024,3,1,Australian Grand Prix,2024-03-24,04:00:00,2024-03-22,01:30:00,2024-03-22,05:00:00,2024-03-23,01:30:00,2024-03-23,05:00:00,\N,\N,857,2,39,15:57:32,18.533,18533,piastri,PIA,Oscar,Piastri,2001-04-06,Australian,26329,1,81,5,4,4,4,12.0,58,+35.770,4862613,1,4,1:20.199,236.920,1,2
300,1124,2024,4,22,Japanese Grand Prix,2024-04-07,05:00:00,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,\N,\N,857,1,1,14:06:03,26:20.204,1580204,piastri,PIA,Oscar,Piastri,2001-04-06,Australian,26352,1,81,6,8,8,8,4.0,53,+47.525,6911091,1,7,1:34.802,220.514,1,3
301,1124,2024,4,22,Japanese Grand Prix,2024-04-07,05:00:00,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,\N,\N,857,2,12,14:52:06,23.420,23420,piastri,PIA,Oscar,Piastri,2001-04-06,Australian,26352,1,81,6,8,8,8,4.0,53,+47.525,6911091,1,7,1:34.802,220.514,1,3
302,1124,2024,4,22,Japanese Grand Prix,2024-04-07,05:00:00,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,\N,\N,857,3,32,15:25:00,22.848,22848,piastri,PIA,Oscar,Piastri,2001-04-06,Australian,26352,1,81,6,8,8,8,4.0,53,+47.525,6911091,1,7,1:34.802,220.514,1,3
303,1125,2024,5,17,Chinese Grand Prix,2024-04-21,07:00:00,2024-04-19,03:30:00,2024-04-19,07:30:00,\N,\N,2024-04-20,07:00:00,2024-04-20,03:00:00,857,1,16,15:31:03,22.673,22673,piastri,PIA,Oscar,Piastri,2001-04-06,Australian,26372,1,81,5,8,8,8,4.0,56,+56.198,6108752,1,9,1:39.739,196.749,1,2
304,1125,2024,5,17,Chinese Grand Prix,2024-04-21,07:00:00,2024-04-19,03:30:00,2024-04-19,07:30:00,\N,\N,2024-04-20,07:00:00,2024-04-20,03:00:00,857,2,24,15:46:41,22.262,22262,piastri,PIA,Oscar,Piastri,2001-04-06,Australian,26372,1,81,5,8,8,8,4.0,56,+56.198,6108752,1,9,1:39.739,196.749,1,2
305,1126,2024,6,79,Miami Grand Prix,2024-05-05,20:00:00,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,2024-05-04,16:00:00,857,1,27,16:45:31,22.216,22216,piastri,PIA,Oscar,Piastri,2001-04-06,Australian,26397,1,81,6,13,13,13,0.0,57,+49.756,5499632,43,1,1:30.634,214.965,1,2
306,1126,2024,6,79,Miami Grand Prix,2024-05-05,20:00:00,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,2024-05-04,16:00:00,857,2,40,17:08:34,30.409,30409,piastri,PIA,Oscar,Piastri,2001-04-06,Australian,26397,1,81,6,13,13,13,0.0,57,+49.756,5499632,43,1,1:30.634,214.965,1,2
307,1127,2024,7,21,Emilia Romagna Grand Prix,2024-05-19,13:00:00,2024-05-17,11:30:00,2024-05-17,15:00:00,2024-05-18,10:30:00,2024-05-18,14:00:00,\N,\N,857,1,23,15:34:37,29.770,29770,piastri,PIA,Oscar,Piastri,2001-04-06,Australian,26408,1,81,5,4,4,4,12.0,63,+14.132,5139384,25,4,1:19.907,221.162,1,1
308,1128,2024,8,6,Monaco Grand Prix,2024-05-26,13:00:00,2024-05-24,11:30:00,2024-05-24,15:00:00,2024-05-25,10:30:00,2024-05-25,14:00:00,\N,\N,857,1,1,15:04:52,39:17.645,2357645,piastri,PIA,Oscar,Piastri,2001-04-06,Australian,26426,1,81,2,2,2,2,18.0,78,+7.152,8602706,\N,0,\N,\N,1,1
309,1129,2024,9,7,Canadian Grand Prix,2024-06-09,18:00:00,2024-06-07,17:30:00,2024-06-07,21:00:00,2024-06-08,16:30:00,2024-06-08,20:00:00,\N,\N,857,1,25,14:40:53,23.977,23977,piastri,PIA,Oscar,Piastri,2001-04-06,Australian,26449,1,81,4,5,5,5,10.0,70,+10.199,6358126,65,5,1:16.247,205.904,1,2
310,1129,2024,9,7,Canadian Grand Prix,2024-06-09,18:00:00,2024-06-07,17:30:00,2024-06-07,21:00:00,2024-06-08,16:30:00,2024-06-08,20:00:00,\N,\N,857,2,44,15:11:10,23.476,23476,piastri,PIA,Oscar,Piastri,2001-04-06,Australian,26449,1,81,4,5,5,5,10.0,70,+10.199,6358126,65,5,1:16.247,205.904,1,2
311,1122,2024,2,77,Saudi Arabian Grand Prix,2024-03-09,17:00:00,2024-03-07,13:30:00,2024-03-07,17:00:00,2024-03-08,13:30:00,2024-03-08,17:00:00,\N,\N,860,1,7,20:15:51,22.457,22457,bearman,BEA,Oliver,Bearman,2005-05-08,British,26312,6,38,11,7,7,7,6.0,50,+42.679,4885952,50,5,1:32.186,241.103,1,1
